8.106,61.863,224.547,565.871,1079.559,
9.6,75.307,345.588,790.889,1461.823,
9.209,80.005,305.539,804.809,1459.737,
8.58,79.273,300.407,695.473,1347.277,
8.787,75.94,270.88,699.017,1391.116,
