3.004,18.135,46.725,98.674,184.344,
2.837,20.499,60.481,135.1,272.481,
2.759,19.938,57.311,131.21,269.226,
2.933,22.428,57.134,143.145,261.692,
2.854,20.0,55.923,127.234,269.863,
