pass,obj,delay,logistic
997,-120.0,-724.0,484
998,-120.0,-724.0,484
999,-120.0,-724.0,484
1000,-120.0,-724.0,484
1001,-118.5,-724.0,487
1002,-118.5,-724.0,487
1003,-118.5,-724.0,487
1004,-118.5,-724.0,487
1005,-118.5,-724.0,487
1006,-118.5,-724.0,487
1007,-118.5,-724.0,487
1008,-118.5,-724.0,487
1009,-118.5,-724.0,487
1010,-118.5,-724.0,487
1011,-118.5,-724.0,487
1012,-118.5,-724.0,487
1013,-118.5,-724.0,487
1014,-118.5,-724.0,487
1015,-118.5,-724.0,487
1016,-118.5,-724.0,487
1017,-118.5,-724.0,487
1018,-118.5,-724.0,487
1019,-122.5,-722.0,477
1020,-122.5,-722.0,477
1021,-122.5,-722.0,477
1022,-122.5,-722.0,477
1023,-122.5,-722.0,477
1024,-122.5,-722.0,477
1025,-122.5,-722.0,477
1026,-122.5,-722.0,477
1027,-122.5,-722.0,477
1028,-117.5,-739.0,504
1029,-117.5,-739.0,504
1030,-117.5,-739.0,504
1031,-117.5,-739.0,504
1032,-117.5,-739.0,504
1033,-117.5,-739.0,504
1034,-117.5,-739.0,504
1035,-117.5,-739.0,504
1036,-117.5,-739.0,504
1037,-117.5,-739.0,504
1038,-117.5,-739.0,504
1039,-117.5,-739.0,504
1040,-117.5,-739.0,504
1041,-117.5,-739.0,504
1042,-117.5,-739.0,504
1043,-102.5,-728.0,523
1044,-102.5,-728.0,523
1045,-102.5,-728.0,523
1046,-102.5,-728.0,523
1047,-102.5,-728.0,523
1048,-102.5,-728.0,523
1049,-102.5,-728.0,523
1050,-102.5,-728.0,523
1051,-102.5,-728.0,523
1052,-102.5,-728.0,523
1053,-102.5,-728.0,523
1054,-102.5,-728.0,523
1055,-102.5,-728.0,523
1056,-102.5,-728.0,523
1057,-102.5,-728.0,523
1058,-102.5,-728.0,523
1059,-102.5,-728.0,523
1060,-102.5,-728.0,523
1061,-102.5,-728.0,523
1062,-102.5,-728.0,523
1063,-102.5,-728.0,523
1064,-108.0,-729.0,513
1065,-108.0,-729.0,513
1066,-108.0,-729.0,513
1067,-108.0,-729.0,513
1068,-105.0,-729.0,519
1069,-105.0,-729.0,519
1070,-105.0,-729.0,519
1071,-105.0,-729.0,519
1072,-99.0,-729.0,531
1073,-99.0,-729.0,531
1074,-99.0,-729.0,531
1075,-99.0,-729.0,531
1076,-99.0,-729.0,531
1077,-99.0,-729.0,531
1078,-99.0,-729.0,531
1079,-99.0,-729.0,531
1080,-99.0,-729.0,531
1081,-99.0,-729.0,531
1082,-99.0,-729.0,531
1083,-99.0,-729.0,531
1084,-99.0,-729.0,531
1085,-99.0,-729.0,531
1086,-99.0,-729.0,531
1087,-99.0,-729.0,531
1088,-99.0,-729.0,531
1089,-99.0,-729.0,531
1090,-99.0,-729.0,531
1091,-99.0,-729.0,531
1092,-99.0,-729.0,531
1093,-99.0,-729.0,531
1094,-99.0,-729.0,531
1095,-99.0,-729.0,531
1096,-99.0,-729.0,531
1097,-99.0,-729.0,531
1098,-99.0,-729.0,531
1099,-99.0,-729.0,531
1100,-99.0,-729.0,531
1101,-99.0,-729.0,531
1102,-99.0,-729.0,531
1103,-99.0,-729.0,531
1104,-99.0,-729.0,531
1105,-99.0,-729.0,531
1106,-99.0,-729.0,531
1107,-99.0,-729.0,531
1108,-99.0,-729.0,531
1109,-99.0,-729.0,531
1110,-99.0,-729.0,531
1111,-99.0,-729.0,531
1112,-99.0,-729.0,531
1113,-99.0,-729.0,531
1114,-99.0,-729.0,531
1115,-99.0,-729.0,531
1116,-99.0,-729.0,531
1117,-99.0,-729.0,531
1118,-99.0,-729.0,531
1119,-99.0,-729.0,531
1120,-99.0,-729.0,531
1121,-99.0,-729.0,531
1122,-99.0,-729.0,531
1123,-99.0,-729.0,531
1124,-99.0,-729.0,531
1125,-99.0,-729.0,531
1126,-99.0,-729.0,531
1127,-99.0,-729.0,531
1128,-99.0,-729.0,531
1129,-99.0,-729.0,531
1130,-99.0,-729.0,531
1131,-99.0,-729.0,531
1132,-99.0,-729.0,531
1133,-99.0,-729.0,531
1134,-99.0,-729.0,531
1135,-99.0,-729.0,531
1136,-99.0,-729.0,531
1137,-99.0,-729.0,531
1138,-99.0,-729.0,531
1139,-99.0,-729.0,531
1140,-99.0,-729.0,531
1141,-99.0,-729.0,531
1142,-99.0,-729.0,531
1143,-99.0,-729.0,531
1144,-107.0,-719.0,505
1145,-107.0,-719.0,505
1146,-107.0,-719.0,505
1147,-107.0,-719.0,505
1148,-107.0,-719.0,505
1149,-107.0,-719.0,505
1150,-107.0,-719.0,505
1151,-107.0,-719.0,505
1152,-107.0,-719.0,505
1153,-107.0,-719.0,505
1154,-107.0,-719.0,505
1155,-107.0,-719.0,505
1156,-107.0,-719.0,505
1157,-107.0,-719.0,505
1158,-107.0,-719.0,505
1159,-107.0,-719.0,505
1160,-107.0,-719.0,505
1161,-107.0,-719.0,505
1162,-107.0,-719.0,505
1163,-107.0,-719.0,505
1164,-107.0,-719.0,505
1165,-107.0,-719.0,505
1166,-107.0,-719.0,505
1167,-94.5,-707.0,518
1168,-94.5,-707.0,518
1169,-94.5,-707.0,518
1170,-94.5,-707.0,518
1171,-94.5,-707.0,518
1172,-94.5,-707.0,518
1173,-94.5,-707.0,518
1174,-94.5,-707.0,518
1175,-94.5,-707.0,518
1176,-94.5,-707.0,518
1177,-94.5,-707.0,518
1178,-94.5,-707.0,518
1179,-94.5,-707.0,518
1180,-94.5,-707.0,518
1181,-94.5,-707.0,518
1182,-94.5,-707.0,518
1183,-94.5,-707.0,518
1184,-94.5,-707.0,518
1185,-94.5,-707.0,518
1186,-94.5,-707.0,518
1187,-94.5,-707.0,518
1188,-94.5,-707.0,518
1189,-94.5,-707.0,518
1190,-94.5,-707.0,518
1191,-94.5,-707.0,518
1192,-94.5,-707.0,518
1193,-94.5,-707.0,518
1194,-94.5,-707.0,518
1195,-94.5,-707.0,518
1196,-121.0,-732.0,490
1197,-121.0,-732.0,490
1198,-121.0,-732.0,490
1199,-121.0,-732.0,490
1200,-121.0,-732.0,490
1201,-121.0,-732.0,490
1202,-121.0,-732.0,490
1203,-121.0,-732.0,490
1204,-121.0,-732.0,490
1205,-121.0,-732.0,490
1206,-121.0,-732.0,490
1207,-121.0,-732.0,490
1208,-121.0,-732.0,490
1209,-121.0,-732.0,490
1210,-121.0,-732.0,490
1211,-121.0,-732.0,490
1212,-121.0,-732.0,490
1213,-121.0,-732.0,490
1214,-121.0,-732.0,490
1215,-117.5,-730.0,495
1216,-117.5,-730.0,495
1217,-117.5,-730.0,495
1218,-117.5,-730.0,495
1219,-117.5,-730.0,495
1220,-117.5,-730.0,495
1221,-117.5,-730.0,495
1222,-117.5,-730.0,495
1223,-117.5,-730.0,495
1224,-117.5,-730.0,495
1225,-117.5,-730.0,495
1226,-117.5,-730.0,495
1227,-117.5,-730.0,495
1228,-117.5,-730.0,495
1229,-117.5,-730.0,495
1230,-117.5,-730.0,495
1231,-117.5,-730.0,495
1232,-86.5,-722.0,549
1233,-86.5,-722.0,549
1234,-86.5,-722.0,549
1235,-86.5,-722.0,549
1236,-86.5,-722.0,549
1237,-86.5,-722.0,549
1238,-86.5,-722.0,549
1239,-86.5,-722.0,549
1240,-86.5,-722.0,549
1241,-86.5,-722.0,549
1242,-86.5,-722.0,549
1243,-86.5,-722.0,549
1244,-86.5,-722.0,549
1245,-86.5,-722.0,549
1246,-86.5,-722.0,549
1247,-86.5,-722.0,549
1248,-86.5,-722.0,549
1249,-86.5,-722.0,549
1250,-86.5,-722.0,549
1251,-86.5,-722.0,549
1252,-86.5,-722.0,549
1253,-86.5,-722.0,549
1254,-86.5,-722.0,549
1255,-86.5,-722.0,549
1256,-86.5,-722.0,549
1257,-86.5,-722.0,549
1258,-86.5,-722.0,549
1259,-86.5,-722.0,549
1260,-86.5,-722.0,549
1261,-86.5,-722.0,549
1262,-86.5,-722.0,549
1263,-86.5,-722.0,549
1264,-86.5,-722.0,549
1265,-86.5,-722.0,549
1266,-86.5,-722.0,549
1267,-86.5,-722.0,549
1268,-86.5,-722.0,549
1269,-86.5,-722.0,549
1270,-86.5,-722.0,549
1271,-86.5,-722.0,549
1272,-86.5,-722.0,549
1273,-86.5,-722.0,549
1274,-86.5,-722.0,549
1275,-86.5,-722.0,549
1276,-86.5,-722.0,549
1277,-86.5,-722.0,549
1278,-86.5,-722.0,549
1279,-86.5,-722.0,549
1280,-86.5,-722.0,549
1281,-86.5,-722.0,549
1282,-86.5,-722.0,549
1283,-86.5,-722.0,549
1284,-86.5,-722.0,549
1285,-86.5,-722.0,549
1286,-121.0,-732.0,490
1287,-121.0,-732.0,490
1288,-112.5,-724.0,499
1289,-112.5,-724.0,499
1290,-112.5,-724.0,499
1291,-112.5,-724.0,499
1292,-112.5,-724.0,499
1293,-109.0,-722.0,504
1294,-109.0,-722.0,504
1295,-109.0,-722.0,504
1296,-109.0,-722.0,504
1297,-109.0,-722.0,504
1298,-109.0,-722.0,504
1299,-109.0,-722.0,504
1300,-109.0,-722.0,504
1301,-109.0,-722.0,504
1302,-109.0,-722.0,504
1303,-109.0,-722.0,504
1304,-109.0,-722.0,504
1305,-78.0,-714.0,558
1306,-78.0,-714.0,558
1307,-78.0,-714.0,558
1308,-78.0,-714.0,558
1309,-78.0,-714.0,558
1310,-78.0,-714.0,558
1311,-78.0,-714.0,558
1312,-78.0,-714.0,558
1313,-78.0,-714.0,558
1314,-78.0,-714.0,558
1315,-78.0,-714.0,558
1316,-78.0,-714.0,558
1317,-78.0,-714.0,558
1318,-78.0,-714.0,558
1319,-78.0,-714.0,558
1320,-78.0,-714.0,558
1321,-78.0,-714.0,558
1322,-78.0,-714.0,558
1323,-78.0,-714.0,558
1324,-78.0,-714.0,558
1325,-78.0,-714.0,558
1326,-78.0,-714.0,558
1327,-78.0,-714.0,558
1328,-78.0,-714.0,558
1329,-78.0,-714.0,558
1330,-78.0,-714.0,558
1331,-78.0,-714.0,558
1332,-78.0,-714.0,558
1333,-78.0,-714.0,558
1334,-78.0,-714.0,558
1335,-78.0,-714.0,558
1336,-78.0,-714.0,558
1337,-78.0,-714.0,558
1338,-78.0,-714.0,558
1339,-78.0,-714.0,558
1340,-78.0,-714.0,558
1341,-78.0,-714.0,558
1342,-78.0,-714.0,558
1343,-78.0,-714.0,558
1344,-78.0,-714.0,558
1345,-78.0,-714.0,558
1346,-78.0,-714.0,558
1347,-78.0,-714.0,558
1348,-78.0,-714.0,558
1349,-78.0,-714.0,558
1350,-78.0,-714.0,558
1351,-78.0,-714.0,558
1352,-78.0,-714.0,558
1353,-78.0,-714.0,558
1354,-78.0,-714.0,558
1355,-78.0,-714.0,558
1356,-78.0,-714.0,558
1357,-78.0,-714.0,558
1358,-78.0,-714.0,558
1359,-78.0,-714.0,558
1360,-78.0,-714.0,558
1361,-78.0,-714.0,558
1362,-78.0,-714.0,558
1363,-78.0,-714.0,558
1364,-78.0,-714.0,558
1365,-78.0,-714.0,558
1366,-78.0,-714.0,558
1367,-78.0,-714.0,558
1368,-78.0,-714.0,558
1369,-78.0,-714.0,558
1370,-78.0,-714.0,558
1371,-78.0,-714.0,558
1372,-78.0,-714.0,558
1373,-78.0,-714.0,558
1374,-78.0,-714.0,558
1375,-78.0,-714.0,558
1376,-78.0,-714.0,558
1377,-78.0,-714.0,558
1378,-78.0,-714.0,558
1379,-78.0,-714.0,558
1380,-78.0,-714.0,558
1381,-78.0,-714.0,558
1382,-78.0,-714.0,558
1383,-78.0,-714.0,558
1384,-78.0,-714.0,558
1385,-78.0,-714.0,558
1386,-78.0,-714.0,558
1387,-78.0,-714.0,558
1388,-78.0,-714.0,558
1389,-78.0,-714.0,558
1390,-78.0,-714.0,558
1391,-78.0,-714.0,558
1392,-78.0,-714.0,558
1393,-78.0,-714.0,558
1394,-78.0,-714.0,558
1395,-78.0,-714.0,558
1396,-78.0,-714.0,558
1397,-78.0,-714.0,558
1398,-78.0,-714.0,558
1399,-78.0,-714.0,558
1400,-78.0,-714.0,558
1401,-78.0,-714.0,558
1402,-78.0,-714.0,558
1403,-78.0,-714.0,558
1404,-78.0,-714.0,558
1405,-78.0,-714.0,558
1406,-78.0,-714.0,558
1407,-78.0,-714.0,558
1408,-78.0,-714.0,558
1409,-78.0,-714.0,558
1410,-78.0,-714.0,558
1411,-78.0,-714.0,558
1412,-78.0,-714.0,558
1413,-78.0,-714.0,558
1414,-78.0,-714.0,558
1415,-78.0,-714.0,558
1416,-78.0,-714.0,558
1417,-78.0,-714.0,558
1418,-78.0,-714.0,558
1419,-78.0,-714.0,558
1420,-78.0,-714.0,558
1421,-78.0,-714.0,558
1422,-78.0,-714.0,558
1423,-78.0,-714.0,558
1424,-78.0,-714.0,558
1425,-78.0,-714.0,558
1426,-78.0,-714.0,558
1427,-78.0,-714.0,558
1428,-78.0,-714.0,558
1429,-78.0,-714.0,558
1430,-78.0,-714.0,558
1431,-78.0,-714.0,558
1432,-78.0,-714.0,558
1433,-78.0,-714.0,558
1434,-78.0,-714.0,558
1435,-78.0,-714.0,558
1436,-78.0,-714.0,558
1437,-78.0,-714.0,558
1438,-78.0,-714.0,558
1439,-78.0,-714.0,558
1440,-78.0,-714.0,558
1441,-78.0,-714.0,558
1442,-78.0,-714.0,558
1443,-78.0,-714.0,558
1444,-78.0,-714.0,558
1445,-78.0,-714.0,558
1446,-78.0,-714.0,558
1447,-78.0,-714.0,558
1448,-78.0,-714.0,558
1449,-78.0,-714.0,558
1450,-78.0,-714.0,558
1451,-78.0,-714.0,558
1452,-78.0,-714.0,558
1453,-78.0,-714.0,558
1454,-78.0,-714.0,558
1455,-78.0,-714.0,558
1456,-78.0,-714.0,558
1457,-78.0,-714.0,558
1458,-78.0,-714.0,558
1459,-78.0,-714.0,558
1460,-78.0,-714.0,558
1461,-78.0,-714.0,558
1462,-78.0,-714.0,558
1463,-78.0,-714.0,558
1464,-78.0,-714.0,558
1465,-78.0,-714.0,558
1466,-78.0,-714.0,558
1467,-78.0,-714.0,558
1468,-78.0,-714.0,558
1469,-78.0,-714.0,558
1470,-78.0,-714.0,558
1471,-78.0,-714.0,558
1472,-78.0,-714.0,558
1473,-78.0,-714.0,558
1474,-78.0,-714.0,558
1475,-78.0,-714.0,558
1476,-78.0,-714.0,558
1477,-78.0,-714.0,558
1478,-78.0,-714.0,558
1479,-78.0,-714.0,558
1480,-73.0,-735.0,589
1481,-73.0,-735.0,589
1482,-73.0,-735.0,589
1483,-73.0,-735.0,589
1484,-73.0,-735.0,589
1485,-73.0,-735.0,589
1486,-95.5,-703.0,512
1487,-95.5,-703.0,512
1488,-95.5,-703.0,512
1489,-95.5,-703.0,512
1490,-95.5,-703.0,512
1491,-95.5,-703.0,512
1492,-95.5,-703.0,512
1493,-95.5,-703.0,512
1494,-95.5,-703.0,512
1495,-95.5,-703.0,512
1496,-95.5,-703.0,512
1497,-95.5,-703.0,512
1498,-95.5,-703.0,512
1499,-95.5,-703.0,512
1500,-95.5,-703.0,512
