0.24,0.658,0.801,1.028,1.463,1.976,2.379,3.175,3.457,4.036,
0.246,0.422,1.563,1.084,1.577,2.109,2.573,3.13,3.574,4.574,
0.198,0.492,0.798,1.736,2.078,2.496,3.035,3.103,3.622,4.253,
0.199,0.462,0.716,0.995,1.503,2.166,3.292,3.251,3.631,4.249,
0.283,0.401,0.94,1.228,1.511,1.939,2.412,3.224,3.716,4.144,
0.22,0.368,0.665,1.008,1.331,1.783,2.303,2.736,3.297,3.864,
0.322,0.38,0.66,0.956,1.341,1.893,2.254,2.882,3.343,3.994,
0.227,0.373,0.673,0.992,1.356,1.781,2.276,2.958,3.359,3.848,
0.237,0.381,0.688,1.031,1.4,1.879,2.386,2.868,3.456,4.458,
0.174,0.449,0.702,1.014,1.39,1.946,2.324,2.896,3.492,4.168,
