0.137,0.121,0.139,0.192,0.232,0.327,0.357,0.415,0.513,0.591,
0.039,0.108,0.172,0.216,0.267,0.508,0.339,0.426,0.461,0.571,
0.034,0.081,0.129,0.185,0.245,0.263,0.341,0.395,0.503,0.596,
0.033,0.077,0.108,0.185,0.266,0.295,0.359,0.414,0.47,0.496,
0.046,0.083,0.12,0.151,0.211,0.273,0.333,0.386,0.48,0.508,
0.035,0.07,0.124,0.151,0.197,0.27,0.297,0.379,0.407,0.494,
0.034,0.072,0.111,0.176,0.206,0.249,0.323,0.371,0.431,0.511,
0.034,0.07,0.11,0.151,0.2,0.252,0.299,0.369,0.409,0.481,
0.035,0.072,0.134,0.155,0.206,0.28,0.307,0.398,0.43,0.512,
0.036,0.078,0.116,0.18,0.206,0.257,0.336,0.376,0.449,0.527,
