0.331,0.701,1.101,2.092,2.073,3.544,3.199,3.964,4.729,5.507,
0.31,0.521,0.933,1.394,1.983,2.591,3.767,3.949,4.686,5.872,
0.221,0.566,0.886,1.367,1.905,2.519,3.195,3.853,4.777,5.943,
0.2,0.553,0.887,1.352,1.915,2.491,3.239,4.019,4.787,5.728,
0.206,0.553,0.885,1.329,1.98,2.543,3.511,3.845,4.755,5.674,
0.196,0.525,0.832,1.294,1.835,2.399,3.047,3.703,4.454,5.709,
0.202,0.54,0.862,1.327,1.876,2.473,3.149,3.837,4.617,5.401,
0.276,0.471,0.905,1.332,1.798,2.387,2.984,3.682,4.547,5.19,
0.27,0.559,0.913,1.355,1.89,2.503,3.178,3.818,4.659,5.734,
0.213,0.558,0.894,1.622,1.894,2.533,3.248,4.025,4.748,5.676,
