0.061,0.146,0.232,0.394,0.496,0.639,0.8,0.931,1.079,1.274,
0.066,0.159,0.313,0.355,0.507,0.629,0.782,1.001,1.179,1.33,
0.072,0.148,0.313,0.364,0.515,0.621,0.773,0.985,1.463,1.362,
0.068,0.157,0.317,0.368,0.515,0.634,0.8,0.977,1.177,1.331,
0.07,0.235,0.251,0.415,0.491,0.638,0.838,1.005,1.192,1.376,
0.077,0.151,0.245,0.36,0.503,0.635,0.77,0.907,1.112,1.283,
0.072,0.166,0.25,0.373,0.52,0.61,0.803,0.937,1.147,1.325,
0.085,0.15,0.247,0.361,0.506,0.643,0.781,0.922,1.107,1.293,
0.091,0.16,0.256,0.382,0.522,0.663,0.815,0.959,1.16,1.441,
0.075,0.163,0.329,0.374,0.527,0.656,0.804,1.029,1.178,1.371,
