0.214,0.47,0.695,0.986,1.364,1.871,2.204,2.858,3.287,3.767,
0.177,0.403,0.74,1.089,1.45,1.899,2.668,2.839,3.418,3.975,
0.245,0.436,0.693,0.994,1.376,1.785,2.264,2.751,3.263,3.935,
0.157,0.475,0.701,1.0,1.465,1.855,2.368,2.9,3.322,3.946,
0.223,0.372,0.68,1.027,1.351,1.809,2.308,2.774,3.335,3.887,
0.228,0.362,0.646,0.888,1.243,1.725,2.175,2.583,3.249,3.579,
0.227,0.357,0.649,0.927,1.288,1.824,2.151,2.747,3.175,3.852,
0.155,0.418,0.652,0.909,1.289,1.723,2.2,2.599,3.071,3.888,
0.159,0.439,0.682,0.959,1.348,1.78,2.259,2.684,3.278,3.822,
0.242,0.374,0.683,0.95,1.329,1.882,2.303,2.77,3.335,3.866,
