2.7582938388978633,2.832116788357417,1.8743961352896914,2.153561517141348,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.94811715483665,1.8743961352896914,1.8743961352896914,
2.414937759367009,1.9779099405520788,1.972881355957455,1.944862155413364,2.1777362020858715,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.8743961352896914,
2.996138996177345,1.9113300492855476,2.194156456201505,1.8743961352896914,1.8896103896345753,1.972881355957455,1.8743961352896914,1.8743961352896914,1.894222945508378,1.9400000000248308,
3.35446685883256,1.988044406515625,2.012100259317024,1.8743961352896914,1.830188679268708,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.8743961352896914,
3.265077138891721,1.8896103896345753,1.868378812222951,1.8728881737971013,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.908196721335899,1.8743961352896914,
2.012100259317024,2.39260020558047,1.8957654723369681,1.8743961352896914,1.9383846794586153,1.9192085738085713,1.8743961352896914,2.112522686052447,2.054721977078373,1.8743961352896914,
1.8743961352896914,1.8865478120176635,1.8743961352896914,1.8774193548627394,1.9662162162413823,1.8850202429391067,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.9192085738085713,
1.9416180150373619,1.9160493827405736,2.0656610470539456,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.9745547074044079,1.8743961352896914,1.9035159444233827,1.868378812222951,
2.112522686052447,2.2778864970937347,1.8728881737971013,1.9113300492855476,1.8743961352896914,2.1696178937835944,1.8743961352896914,1.8743961352896914,1.8743961352896914,1.8743961352896914,
1.9239669421733858,2.0565371024998207,2.049295774674117,1.9035159444233827,1.8743961352896914,1.8743961352896914,1.8728881737971013,1.8743961352896914,1.8743961352896914,1.8743961352896914,
