0.063,0.149,0.308,0.357,0.491,0.621,0.799,0.921,1.151,1.345,
0.089,0.153,0.265,0.397,0.556,0.677,0.82,0.984,1.2,1.441,
0.082,0.159,0.261,0.412,0.529,0.663,0.802,0.981,1.175,1.432,
0.072,0.157,0.26,0.417,0.519,0.668,0.82,0.961,1.173,1.447,
0.079,0.158,0.327,0.369,0.523,0.659,0.804,1.018,1.204,1.388,
0.071,0.151,0.371,0.359,0.5,0.637,0.772,0.907,1.109,1.397,
0.077,0.157,0.322,0.36,0.509,0.65,0.793,0.949,1.163,1.419,
0.075,0.16,0.318,0.357,0.508,0.634,0.785,0.929,1.123,1.396,
0.079,0.171,0.265,0.42,0.528,0.674,0.824,0.969,1.183,1.44,
0.081,0.165,0.336,0.379,0.531,0.673,0.82,1.038,1.218,1.37,
