0.106,0.329,0.397,0.625,0.899,1.15,1.386,1.735,2.13,2.491,
0.111,0.378,0.413,0.638,0.934,1.184,1.445,1.898,2.146,2.631,
0.11,0.259,0.473,0.654,0.874,1.166,1.536,1.812,2.247,2.557,
0.115,0.255,0.484,0.663,0.888,1.19,1.546,1.846,2.405,2.582,
0.115,0.322,0.444,0.684,0.916,1.199,1.459,1.91,2.268,2.61,
0.111,0.248,0.465,0.633,0.836,1.144,1.479,1.744,2.057,2.473,
0.188,0.255,0.481,0.664,0.88,1.112,1.417,2.166,2.084,2.485,
0.184,0.253,0.48,0.646,0.855,1.079,1.4,1.859,2.083,2.438,
0.119,0.333,0.441,0.641,0.923,1.207,1.449,1.904,2.174,2.593,
0.123,0.266,0.498,0.676,0.904,1.216,1.581,1.942,2.242,2.557,
